file_name,normalized_transcription
lupincontresholme_1332,"– Parce que ces trois demeures, Wilson, ont été construites par le même architecte. C’était facile à deviner, direz-vous ? Certes… aussi personne n’y songeait-il."
lupincontresholme_1333,"– Personne, sauf vous. – Sauf moi, qui sais maintenant que le même architecte,"
lupincontresholme_1334,"en combinant des plans analogues, a rendu possible l’accomplissement de trois actes,"
lupincontresholme_1335,"en apparence miraculeux, en réalité simples et faciles. – Quel bonheur ! – Et il était temps, vieux camarade,"
lupincontresholme_1336,je commençais à perdre patience… c’est que nous en sommes déjà au quatrième jour. – Sur dix. – Oh ! Désormais…
lupincontresholme_1337,"Il ne tenait pas en place, exubérant et joyeux contre son habitude."
lupincontresholme_1338,"– Non, mais quand je pense que, tantôt, dans la rue, ces gredins-là auraient pu casser mon bras tout aussi bien que le vôtre. Qu’en dites-vous, Wilson ?"
lupincontresholme_1339,Wilson se contenta de frissonner à cette horrible supposition. Et Sholmès reprit : – Que cette leçon nous profite !
lupincontresholme_1340,"Voyez-vous, Wilson, notre grand tort a été de combattre Lupin à visage découvert, et de nous offrir complaisamment à ses coups."
lupincontresholme_1341,"Il n’y a que demi-mal, puisqu’il n’a réussi qu’à vous atteindre…"
lupincontresholme_1342,"– Et que j’en suis quitte pour un bras cassé, gémit Wilson. – Alors que les deux pouvaient l’être. Mais plus de fanfaronnades."
lupincontresholme_1343,"En plein jour et surveillé, je suis vaincu."
lupincontresholme_1344,"Dans l’ombre, et libre de mes mouvements, j’ai l’avantage, quelles que soient les forces de l’ennemi. – Ganimard pourrait vous aider."
lupincontresholme_1345,"– Jamais ! Le jour où il me sera permis de dire Arsène Lupin est là, voici son gîte, et voici comment il faut s’emparer de lui,"
lupincontresholme_1346,"j’irai relancer Ganimard à l’une des deux adresses qu’il m’a données : son domicile, rue Pergolèse,"
lupincontresholme_1347,"ou la taverne suisse, place du Châtelet. D’ici là, j’agis seul. Il s’approcha du lit,"
lupincontresholme_1348,"posa sa main sur l’épaule de Wilson – sur l’épaule malade naturellement – et lui dit avec une grande affection : – Soignez-vous, mon vieux camarade."
lupincontresholme_1349,"Votre rôle consiste désormais à occuper deux ou trois hommes d’Arsène Lupin, qui attendront vainement, pour retrouver ma trace, que je vienne prendre de vos nouvelles."
lupincontresholme_1350,"C’est un rôle de confiance. – Un rôle de confiance et je vous en remercie, répliqua Wilson, pénétré de gratitude ;"
lupincontresholme_1351,"je mettrai tous mes soins à le remplir consciencieusement. Mais, d’après ce que je vois, vous ne revenez plus ?"
lupincontresholme_1352,"– Pour quoi faire ? demanda froidement Sholmès. – En effet… en effet… je vais aussi bien que possible. Alors, un dernier service, Herlock :"
lupincontresholme_1353,"ne pourriez-vous me donner à boire ? – À boire ? – Oui, je meurs de soif, et avec ma fièvre…"
lupincontresholme_1354,"– Mais comment donc ! Tout de suite… Il tripota deux ou trois bouteilles, aperçut un paquet de tabac, alluma sa pipe,"
lupincontresholme_1355,"et soudain,"
lupincontresholme_1356,"comme s’il n’avait même pas entendu la prière de son ami, il s’en alla pendant que le vieux camarade implorait du regard un verre d’eau inaccessible."
lupincontresholme_1357,– M. Destange ! Le domestique toisa l’individu auquel il venait d’ouvrir la porte de l’hôtel
lupincontresholme_1358,– le magnifique hôtel qui fait le coin de la place Malesherbes et de la rue Montchanin
lupincontresholme_1359,"– et à l’aspect de ce petit homme à cheveux gris, mal rasé, et dont la longue redingote noire, d’une propreté douteuse, se conformait aux bizarreries d’un corps que la nature avait singulièrement disgracié, il répondit avec le dédain qui convenait :"
lupincontresholme_1360,"– M. Destange est ici, ou n’y est pas. Ça dépend. Monsieur a sa carte ? Monsieur n’avait pas sa carte,"
lupincontresholme_1361,"mais il avait une lettre d’introduction, et le domestique dut porter cette lettre à M. Destange,"
lupincontresholme_1362,lequel M. Destange donna l’ordre qu’on amenât auprès de lui le nouveau venu.
lupincontresholme_1363,"Il fut donc introduit dans une immense pièce en rotonde qui occupe une des ailes de l’hôtel et dont les murs étaient recouverts de livres,"
lupincontresholme_1364,"et l’architecte lui dit : – Vous êtes Monsieur Stickmann ? – Oui, Monsieur."
lupincontresholme_1365,"– Mon secrétaire m’annonce qu’il est malade et vous envoie pour continuer le catalogue général des livres qu’il a commencé sous ma direction,"
lupincontresholme_1366,et plus spécialement le catalogue des livres allemands. Vous avez l’habitude de ces sortes de travaux ?
lupincontresholme_1367,"– Oui, Monsieur, une longue habitude, répondit le sieur Stickmann avec un fort accent tudesque."
lupincontresholme_1368,"Dans ces conditions l’accord fut vite conclu, et M. Destange, sans plus tarder, se mit au travail avec son nouveau secrétaire."
lupincontresholme_1369,Herlock Sholmès était dans la place.
lupincontresholme_1370,"Pour échapper à la surveillance de Lupin et pour pénétrer dans l’hôtel que Lucien Destange habitait avec sa fille Clotilde,"
lupincontresholme_1371,"l’illustre détective avait dû faire un plongeon dans l’inconnu,"
lupincontresholme_1372,"accumuler les stratagèmes, s’attirer, sous les noms les plus variés, les bonnes grâces et les confidences d’une foule de personnages,"
lupincontresholme_1373,"bref vivre, pendant quarante-huit heures, de la vie la plus compliquée. Comme renseignement il savait ceci :"
lupincontresholme_1374,"M. Destange, de santé médiocre et désireux de repos, s’était retiré des affaires et vivait parmi les collections de livres qu’il a réunies sur l’architecture."
lupincontresholme_1375,"Nul plaisir ne l’intéressait, hors le spectacle et le maniement des vieux tomes poudreux."
lupincontresholme_1376,"Quant à sa fille Clotilde, elle passait pour originale. Toujours enfermée, comme son père, mais dans une autre partie de l’hôtel,"
lupincontresholme_1377,elle ne sortait jamais.
lupincontresholme_1378,"« Tout cela, se disait-il, en inscrivant sur un registre des titres de livres que M. Destange lui dictait, tout cela n’est pas encore décisif,"
lupincontresholme_1379,mais quel pas en avant !
lupincontresholme_1380,Il est possible que je ne découvre point la solution d’un de ces problèmes passionnants : M. Destange est-il l’associé d’Arsène Lupin ?
lupincontresholme_1381,Continue-t-il à le voir ? Existe-t-il des papiers relatifs à la construction des trois immeubles ?
lupincontresholme_1382,"Ces papiers ne me fourniront-ils pas l’adresse d’autres immeubles, pareillement truqués, et que Lupin se serait réservés, pour lui et sa bande ? »"
lupincontresholme_1383,"M. Destange, complice d’Arsène Lupin !"
lupincontresholme_1384,"Cet homme vénérable, officier de la Légion d’honneur, travaillant aux côtés d’un cambrioleur, l’hypothèse n’était guère admissible."
lupincontresholme_1385,"D’ailleurs, en admettant cette complicité, comment M. Destange aurait-il pu prévoir, trente ans auparavant, les évasions d’Arsène Lupin,"
lupincontresholme_1386,alors en nourrice ? N’importe ! L’Anglais s’acharnait.
lupincontresholme_1387,"Avec son flair prodigieux, avec cet instinct qui lui est particulier, il sentait un mystère qui rôdait autour de lui."
lupincontresholme_1388,"Cela se devinait à de petites choses qu’il n’eût pu préciser, mais dont il subissait l’impression depuis son entrée dans l’hôtel."
lupincontresholme_1389,Le matin du deuxième jour il n’avait encore fait aucune découverte intéressante.
lupincontresholme_1390,"À deux heures, il aperçut pour la première fois Clotilde Destange qui venait chercher un livre dans la bibliothèque."
lupincontresholme_1391,"C’était une femme d’une trentaine d’années, brune, de gestes lents et silencieux, et dont le visage gardait cette expression indifférente"
lupincontresholme_1392,"de ceux qui vivent beaucoup en eux-mêmes. Elle échangea quelques paroles avec M. Destange,"
lupincontresholme_1393,"et se retira sans même avoir regardé Sholmès. L’après-midi se traîna, monotone."
lupincontresholme_1394,"À cinq heures, M. Destange annonça qu’il sortait."
lupincontresholme_1395,Sholmès resta seul sur la galerie circulaire accrochée à mi-hauteur de la rotonde. Le jour s’atténua.
lupincontresholme_1396,"Il se disposait, lui aussi, à partir, quand un craquement se fit entendre, et, en même temps,"
lupincontresholme_1397,il eut la sensation qu’il y avait quelqu’un dans la pièce. De longues minutes s’ajoutèrent les unes aux autres. Et soudain il frissonna :
lupincontresholme_1398,"une ombre émergeait de la demi-obscurité, tout près de lui, sur le balcon. Était-ce croyable ?"
lupincontresholme_1399,Depuis combien de temps ce personnage invisible lui tenait-il compagnie ? Et d’où venait-il ?
lupincontresholme_1400,Et l’homme descendit les marches et se dirigea du côté d’une grande armoire de chêne.
lupincontresholme_1401,"Dissimulé derrière les étoffes qui pendaient à la rampe de la galerie, à genoux, Sholmès observa, et il vit l’homme"
lupincontresholme_1402,qui fouillait parmi les papiers dont l’armoire était encombrée. Que cherchait-il ?
lupincontresholme_1403,"Et voilà tout à coup que la porte s’ouvrit et que Mlle Destange entra vivement, en disant à quelqu’un qui la suivait :"
lupincontresholme_1404,"– Alors décidément tu ne sors pas, père ?… En ce cas, j’allume… une seconde… ne bouge pas…"
lupincontresholme_1405,L’homme repoussa les battants de l’armoire et se cacha dans l’embrasure d’une large fenêtre dont il tira les rideaux sur lui.
lupincontresholme_1406,Comment Mlle Destange ne le vit-elle pas ? Comment ne l’entendit-elle pas ?
lupincontresholme_1407,"Très calmement, elle tourna le bouton de l’électricité et livra passage à son père. Ils s’assirent l’un près de l’autre."
lupincontresholme_1408,Elle prit un volume qu’elle avait apporté et se mit à lire. – Ton secrétaire n’est donc plus là ? dit-elle au bout d’un instant.
lupincontresholme_1409,"– Non… tu vois… – Tu en es toujours content ? reprit-elle,"
lupincontresholme_1410,comme si elle ignorait la maladie du véritable secrétaire et son remplacement par Stickmann. – Toujours… toujours…
lupincontresholme_1411,La tête de M. Destange ballottait de droite et de gauche. Il s’endormit. Un moment s’écoula. La jeune fille lisait.
lupincontresholme_1412,"Mais un des rideaux de la fenêtre fut écarté, et l’homme se glissa le long du mur, vers la porte, mouvement qui le faisait passer derrière M. Destange,"
lupincontresholme_1413,"mais en face de Clotilde, et de telle façon que Sholmès put le voir distinctement. C’était Arsène Lupin."
lupincontresholme_1414,"L’Anglais frissonna de joie. Ses calculs étaient justes,"
lupincontresholme_1415,"il avait pénétré au cœur même de la mystérieuse affaire, et Lupin se trouvait à l’endroit prévu. Clotilde ne bougeait pas cependant,"
lupincontresholme_1416,"quoiqu’il fût inadmissible qu’un seul geste de cet homme lui échappât. Et Lupin touchait presque à la porte,"
lupincontresholme_1417,"et déjà il tendait le bras vers la poignée, quand un objet tomba d’une table, frôlé par son vêtement. M. Destange se réveilla en sursaut."
lupincontresholme_1418,"Arsène Lupin était déjà devant lui, le chapeau à la main, et souriant. – Maxime Bermond, s’écria M. Destange avec joie…"
lupincontresholme_1419,"ce cher Maxime ! … Quel bon vent vous amène ? – Le désir de vous voir,"
lupincontresholme_1420,"ainsi que Mlle Destange. – Vous êtes donc revenu de voyage ? – Hier. – Et vous nous restez à dîner ? – Non,"
lupincontresholme_1421,"je dîne au restaurant avec des amis. – Demain, alors ? Clotilde, insiste pour qu’il vienne demain. Ah ! ce bon Maxime…"
lupincontresholme_1422,"justement je pensais à vous ces jours-ci. – C’est vrai ? – Oui, je rangeais mes papiers d’autrefois, dans cette armoire,"
lupincontresholme_1423,et j’ai retrouvé notre dernier compte. – Quel compte ? – Celui de l’avenue Henri-Martin. – Comment !
lupincontresholme_1424,Vous gardez ces paperasses ! À quoi bon ! … Ils s’installèrent tous trois dans un petit salon qui attenait à la rotonde par une large baie.
lupincontresholme_1425,"– Est-ce Lupin ? se dit Sholmès, envahi d’un doute subit. Oui, en toute évidence, c’était lui, mais c’était un autre homme aussi,"
lupincontresholme_1426,"qui ressemblait à Arsène Lupin par certains points, et qui pourtant gardait son individualité distincte, ses traits personnels, son regard,"
lupincontresholme_1427,"sa couleur de cheveux… En habit, cravaté de blanc, la chemise souple moulant son torse, il parlait allégrement,"
